coenti;damesano;plajustado;margem;pl;AjustesContabeis;AjustesEconomicos;NovoPla;CMR
25429;202102;37212876,46;0;37217813,41;-4936,94999999553;44120278,68;81333155,14;48796562,77
28878;202102;75415346,69;0;91891560,77;-16476214,08;664705,612043709;76080052,3020437;58501363,1978428
01121;202103;48733301,5;0;48818098,32;-84796,8200000003;0;48733301,5;15000000
01261;202103;5348111,68;0;5350487,68;-2376;0;5348111,68;3545626,66463414
01414;202103;124772179,94;0;137820986,24;-13048806,3;59047,4900000095;124831227,43;57985241,05
02305;202103;21694178,93;0;37756416,48;-16062237,55;0;21694178,93;15000000
02801;202103;14210272,86;0;14271086,36;-60813,5;48214,9700000007;14258487,83;10106259,35
02852;202103;151675387,04;0;300654844,64;-148979457,6;2622374,55000001;154297761,59;77425258,61
03298;202103;105339792,33;0;157104100,69;-51764308,36;6022664,21000001;111362456,54;76624180,09
03646;202103;18741991,93;0;25776696,53;-7034704,6;0;18741991,93;15000000
03727;202103;13335540,96;0;13378382,99;-42842,0299999993;0;13335540,96;15000000
04669;202103;286336298,06;0;369536550,19;-83200252,13;101070759,93;387407057,99;222212531,29
04782;202103;33896071,44;0;47685801,24;-13789729,8;0;33896071,44;21692819,43
04928;202103;43746635,55;0;43998465,85;-251830,300000004;0;43746635,55;31687908,98
04952;202103;76800558,55;0;77042206,55;-241648;5877699,12;82678257,67;48577485,82
05177;202103;689028147;0;4755990336,36;-4066962189,36;37247617,34;726275764,34;628404472,67
05185;202103;1087533132,2;0;1198415420,83;-110882288,63;21992099,0799999;1109525231,28;715536109,97
05631;202103;1019789596,95;0;2054264481,38;-1034474884,43;24850999,13;1044640596,08;637327425,57
06572;202103;912072651,08;0;1184908796,32;-272836145,24;23647352,55;935720003,63;642876528,46
06696;202103;322189190,8;0;406801523,9;-84612333,1;0;322189190,8;83252437,55
10987;202103;66124148,42;0;66126341,8;-2193,37999999523;23443939,5;89568087,92;25506979,96
21661;202103;397478696,55;0;886705793,33;-489227096,78;19143147,544258;416621844,094258;176122652,134879
05312;201804;1494911609,72;0;1797593371,44;-302681761,72;117130654,17;1612042263,89;1162357788,41
05991;201804;263687565,52;0;844655888,01;-580968322,49;1841376,94999999;265528942,47;188342468,02
06106;201804;376556033,35;0;1125120032,16;-748563998,81;647360,466943085;377203393,816943;79019541,5916615
06696;201804;92287962,17;0;151987731,19;-59699769,02;0;92287962,17;73085336,77
06947;201804;265665168,67;0;1050457921,42;-784792752,75;1562719,95774859;267227888,627749;115370639,804609
08141;201804;843050085,16;0;859682817,92;-16632732,76;79427134,6;922477219,76;282750706,56
25585;201804;273749271,96;0;273929495,68;-180223,720000029;57107333,56;330856605,52;93928816,28
38741;201804;98012644,25;0;99076076,38;-1063432,13;0;98012644,25;60000000
01490;201805;64558436,46;0;64901162,86;-342726,399999999;609247,310000002;65167683,77;36121511,71
02119;201805;10136038,8;0;10253939,14;-117900,34;0;10136038,8;6200000
02461;201805;143747576,64;0;146843304,17;-3095727,53;2230968,27000001;145978544,91;33253899,51
02798;201805;63621028,62;0;67670808,07;-4049779,45;496406,090000004;64117434,71;43166061,77
02879;201805;28264573,01;0;28673927,98;-409354,969999999;0;28264573,01;15000000
03654;201805;56912376,25;0;57187405,71;-275029,460000001;6937170,96;63849547,21;38579431,88
05436;201805;298137163;0;299151646,72;-1014483,72000003;0;298137163;52929006,15
05665;201805;258664703,22;0;440250615,23;-181585912,01;2174701,52000001;260839404,74;156137108,67
05908;201805;171676292,24;0;401745714,57;-230069422,33;0;171676292,24;95924472,96
06017;201805;26752163,63;0;27900483,97;-1148320,34;-472,929999999702;26751690,7;15000000
06084;201805;30696845,13;0;31036392,98;-339547,850000001;0;30696845,13;15000000
06106;201805;361340120,96;0;1105903244,93;-744563123,97;647360,466943085;361987481,426943;79019541,5916615
06793;201805;24570346,91;0;24918282,66;-347935,75;0;24570346,91;15000000
06947;201805;267809470,52;0;1060638684,77;-792829214,25;1562719,95774862;269372190,477749;115370639,804609
08737;201805;256989743,38;0;362265894,85;-105276151,47;1672026,06;258661769,44;70880255,17
10014;201805;954428,6;0;3087021,71;-2132593,11;-3290,18999999994;951138,41;2200000
11088;201805;1701698,5;0;1777767,27;-76068,77;87529,6599999999;1789228,16;711870,66
22683;201805;23623700,99;0;24387662,68;-763961,690000001;1281026,7;24904727,69;9084205,32
24813;201805;12017015,46;0;12020895,05;-3879,58999999985;0;12017015,46;10800000
01414;201806;77528228,56;0;88596528,51;-11068299,95;2164241,88;79692470,44;47456282,22
01937;201806;72577835,8;0;91618272,53;-19040436,73;1998086,41;74575922,21;24909673,33
02542;201806;17516688,9;0;17703996,94;-187308,040000003;0;17516688,9;15000000
02739;201806;0;0;0;0;0;0;0
03182;201806;267453536,69;0;268397282,2;-943745,50999999;4671088,93741888;272124625,627419;185704910,153464
03328;201806;39061999,47;0;44150296,73;-5088297,26;0;39061999,47;15000000
03417;201806;21708538,59;0;21882299,25;-173760,66;0;21708538,59;15000000
04928;201806;28660120,78;0;29054054,6;-393933,82;-494193,73;28165927,05;17248029,09
05282;201806;1181454933,36;0;1387595866,29;-206140932,93;154385579,4971;1335840512,8571;242504599,57
05444;201806;762635005,3;0;16432917096,48;-15670282091,18;10801144,0700001;773436149,37;576607838,83
05533;201806;891856676,51;0;894100911,85;-2244235,34000003;12661946,2490448;904518622,759045;38871128,1709905
06106;201806;0;0;0;0;0;0;0
06181;201806;417680135;0;484895636,76;-67215501,76;3434593,19999999;421114728,2;280326835,13
05461;200306;0;0;0;0;0;0;0
05461;200312;0;0;0;0;0;0;0
05461;200506;0;0;0;0;0;0;0
05479;200306;0;0;0;0;0;0;0
05479;200312;0;0;0;0;0;0;0
05479;200506;0;0;0;0;0;0;0
05487;200306;0;0;0;0;0;0;0
05487;200312;0;0;0;0;0;0;0
05487;200506;0;0;0;0;0;0;0
05495;200206;0;63116970;0;0;0;0;0
05495;200212;0;62108805;0;0;0;0;0
05495;200306;0;60370377;0;0;0;0;0
05495;200312;0;59380775;0;0;0;0;0
05495;200412;0;61802888;0;0;0;0;0
05495;200506;0;62797055,5;0;0;0;0;0
05495;200512;0;62751160,72;0;0;0;0;0
05495;200606;0;62687046,59;0;0;0;0;0
05495;200612;0;62113990,99;0;0;0;0;0
05495;200706;0;62061150,69;0;0;0;0;0
05495;200712;0;61874145,86;0;0;0;0;0
05495;200806;0;64214289;0;0;0;0;0
05495;200812;0;68483536,84;0;0;0;0;0
05495;200906;0;70171987,21;0;0;0;0;0
05525;200206;0;5280764;0;0;0;0;0
05525;200212;0;5364250;0;0;0;0;0
05525;200306;0;6186927;0;0;0;0;0
05525;200312;0;8702006;0;0;0;0;0
05525;200412;0;12573736;0;0;0;0;0
05525;200506;0;8404383;0;0;0;0;0
05533;200206;0;30042031;0;0;0;0;0
05533;200212;0;30586745;0;0;0;0;0
05533;200306;0;0;0;0;0;0;0
05533;200312;0;0;0;0;0;0;0
05533;200412;0;0;0;0;0;0;0
05533;200506;0;0;0;0;0;0;0
05533;200512;0;0;0;0;0;0;0
05533;200606;0;0;0;0;0;0;0
05533;200612;0;0;0;0;0;0;0
05533;200706;0;45787730,7;0;0;0;0;0
05533;200712;0;209256127,68;0;0;0;0;0
05533;200806;0;307540403,68;0;0;0;0;0
05533;200812;0;320585216,91;0;0;0;0;0
05533;200906;0;8379020;0;0;0;0;0
05541;200306;0;0;0;0;0;0;0
05541;200312;0;0;0;0;0;0;0
05541;200506;0;0;0;0;0;0;0
05568;200306;0;0;0;0;0;0;0
05568;200312;0;0;0;0;0;0;0
05568;200506;0;0;0;0;0;0;0
05576;200306;0;0;0;0;0;0;0
05576;200312;0;0;0;0;0;0;0
05576;200506;0;0;0;0;0;0;0
05592;200306;0;0;0;0;0;0;0
05592;200312;0;0;0;0;0;0;0
05592;200506;0;0;0;0;0;0;0
05614;200206;0;10617254;0;0;0;0;0
05614;200212;0;0;0;0;0;0;0
05614;200306;0;0;0;0;0;0;0
05614;200312;0;0;0;0;0;0;0
05614;200506;0;0;0;0;0;0;0
05622;200306;0;0;0;0;0;0;0
05622;200312;0;0;0;0;0;0;0
05622;200506;0;0;0;0;0;0;0
05631;200206;0;98250551;0;0;0;0;0
05631;200212;0;112173126;0;0;0;0;0
05631;200306;0;115555726;0;0;0;0;0
05631;200312;0;120089142;0;0;0;0;0
05631;200412;0;118348259;0;0;0;0;0
05631;200506;0;144573343,08;0;0;0;0;0
05631;200512;0;158707585,89;0;0;0;0;0
05631;200606;0;181140404;0;0;0;0;0
05631;200612;0;198666772,9;0;0;0;0;0
05631;200706;0;208240090,56;0;0;0;0;0
05631;200712;0;218349531,01;0;0;0;0;0
05631;200806;0;226889713,11;0;0;0;0;0
05631;200812;0;249248974,75;0;0;0;0;0
05631;200906;0;281911013,41;0;0;0;0;0
05649;200306;0;0;0;0;0;0;0
05649;200312;0;0;0;0;0;0;0
05649;200506;0;0;0;0;0;0;0
05657;200206;0;9329;0;0;0;0;0
05657;200212;0;7650;0;0;0;0;0
05657;200306;0;5304;0;0;0;0;0
05657;200312;0;2984;0;0;0;0;0
05657;200412;0;123;0;0;0;0;0
05657;200506;0;46,57;0;0;0;0;0
05657;200512;0;41,44;0;0;0;0;0
05657;200606;0;40,28;0;0;0;0;0
05657;200612;0;36,57;0;0;0;0;0
05657;200706;0;37,54;0;0;0;0;0
05657;200712;0;1077,12;0;0;0;0;0
05657;200806;0;1888425,76;0;0;0;0;0
05657;200812;0;3244126,31;0;0;0;0;0
05657;200906;0;3593957,53;0;0;0;0;0
05657;201406;0;0;0;0;0;0;0
05665;200206;0;33212501;0;0;0;0;0
05665;200212;0;39618082;0;0;0;0;0
05665;200306;0;45750560;0;0;0;0;0
05665;200312;0;52108677;0;0;0;0;0
05665;200412;0;66136192;0;0;0;0;0
05665;200506;0;84432740;0;0;0;0;0
05665;200512;0;111410326;0;0;0;0;0
05665;200606;0;140799406,9;0;0;0;0;0
05665;200612;0;156417309,15;0;0;0;0;0
05665;200706;0;160807772,68;0;0;0;0;0
05665;200712;0;163770635;0;0;0;0;0
05665;200806;0;165309989;0;0;0;0;0
05665;200812;0;170926945;0;0;0;0;0
05665;200906;0;183464157;0;0;0;0;0
05681;200306;0;0;0;0;0;0;0
05681;200312;0;0;0;0;0;0;0
05681;200506;0;0;0;0;0;0;0
05690;200206;0;6205763;0;0;0;0;0
05690;200212;0;3536288;0;0;0;0;0
05690;200306;0;4082084;0;0;0;0;0
05690;200312;0;4187987;0;0;0;0;0
05690;200412;0;3825923;0;0;0;0;0
05690;200506;0;4593146;0;0;0;0;0
05690;200512;0;5406103;0;0;0;0;0
05690;200606;0;6232062,76;0;0;0;0;0
05690;200612;0;6483889;0;0;0;0;0
05690;200706;0;8206315;0;0;0;0;0
05690;200712;0;13436376,6;0;0;0;0;0
05690;200806;0;16713714;0;0;0;0;0
05690;200812;0;16346059,49;0;0;0;0;0
05690;200906;0;17364584;0;0;0;0;0
05711;200306;0;0;0;0;0;0;0
05711;200312;0;0;0;0;0;0;0
05711;200506;0;0;0;0;0;0;0
05720;200206;0;90991232;0;0;0;0;0
05720;200212;0;91128815;0;0;0;0;0
05720;200306;0;92765463;0;0;0;0;0
05720;200312;0;92904205;0;0;0;0;0
05720;200412;0;96753679;0;0;0;0;0
05720;200506;0;97737388,87;0;0;0;0;0
05720;200512;0;105727308;0;0;0;0;0
05720;200606;0;114831727,67;0;0;0;0;0
05720;200612;0;111723793;0;0;0;0;0
05720;200706;0;109727818;0;0;0;0;0
05720;200712;0;121129197,44;0;0;0;0;0
05720;200806;0;130457461;0;0;0;0;0
05720;200812;0;143590140;0;0;0;0;0
05720;200906;0;138773275;0;0;0;0;0
05746;200306;0;0;0;0;0;0;0
05746;200312;0;0;0;0;0;0;0
05746;200506;0;0;0;0;0;0;0
05754;200206;0;2371570;0;0;0;0;0
05754;200212;0;2992860;0;0;0;0;0
05754;200306;0;3396190;0;0;0;0;0
05754;200312;0;3810420;0;0;0;0;0
05754;200412;0;6647503;0;0;0;0;0
05754;200506;0;9236861;0;0;0;0;0
05754;200512;0;11066103;0;0;0;0;0
05754;200606;0;13014008,96;0;0;0;0;0
05754;200612;0;14459977;0;0;0;0;0
05754;200706;0;17366427,47;0;0;0;0;0
05754;200712;0;21077692,61;0;0;0;0;0
05754;200806;0;23338076,02;0;0;0;0;0
05754;200812;0;26871917,79;0;0;0;0;0
05754;200906;0;29829173,58;0;0;0;0;0
05762;200206;0;274279;0;0;0;0;0
05762;200212;0;59484;0;0;0;0;0
02461;201908;168349815,93;0;171683316,36;-3333500,43000001;3231524,53999999;171581340,47;37287253,84
03671;201908;27243667,5;0;27503195,35;-259527,850000001;577815,100000001;27821482,6;19863104,19
05070;201908;2973049511,705;0;4281319969,94;-1308270458,235;240590929,012301;3213640440,7173;1029404130,40173
05843;201908;432462133,68;0;490607837,86;-58145704,18;10360337,38;442822471,06;38038009,87
06017;201908;25430620,55;0;27998183,86;-2567563,31;-597538,100000001;24833082,45;15000000
06122;201908;193323350,43;0;194928459,5;-1605109,06999999;-781469,319999993;192541881,11;20337143,87
06173;201908;21696003,94;0;22054950,91;-358946,969999999;0;21696003,94;15000000
06335;201908;26434358,55;0;27464144,16;-1029785,61;-353811,390000001;26080547,16;15000000
06564;201908;295134840,69;0;307793080,64;-12658239,95;8929315,14999998;304064155,84;105369686,23
06866;201908;7791424444,83;0;7965791604,46;-174367159,63;4246689776,24;12038114221,07;4539990461,1
06947;201908;301518449,35;0;1274297504,11;-972779054,76;18458504,1;319976953,45;135483346,6
08141;201908;1030938187,54;0;1087144511,07;-56206323,53;61001755,6700001;1091939943,21;343118656,65
11096;201908;447732,51;0;458494,54;-10762,03;0;447732,51;174260,57
17400;201908;401373158,95;0;436463311,08;-35090152,13;49955,1200000048;401423114,07;268247623,11
28258;201908;25472756,94;0;25514293,28;-41536,3399999999;1561567,93;27034324,87;10800000
37052;201908;428226350,2;0;428249438,72;-23088,5200000405;0;428226350,2;61154427,84
01261;201909;528700,14;0;528700,14;0;0;528700,14;440000
02275;201909;3084617,74;0;3084617,74;0;0;3084617,74;2559604,32
03140;201909;43976760,35;0;44291043,51;-314283,159999996;0;43976760,35;15000000
03671;201909;27997080,62;0;28112113,54;-115032,919999998;577815,099999998;28574895,72;19868104,19
03727;201909;45826264,97;0;46137965,4;-311700,43;0;45826264,97;15000000
04634;201909;4602643,48;0;4602643,48;0;-29,570000000298;4602613,91;2680000
04715;201909;21593077,05;0;21594257,05;-1180;0;21593077,05;15000000
04928;201909;44306832,66;0;44541329,83;-234497,170000002;557414,780000001;44864247,44;27452869,11
05665;201909;332251388,86;0;492372606,01;-160121217,15;1522488,47999996;333773877,34;194203318,92
06017;201909;25380763,52;0;27925285,32;-2544521,8;-597538,099999998;24783225,42;15000000
06360;201909;14394205,11;0;14404763,81;-10558,7000000011;0;14394205,11;13800000
06467;201909;169815694,2;0;170164645;-348950,800000012;1470684;171286378,2;68669875
06912;201909;78372654,52;0;78372808,08;-153,560000002384;0;78372654,52;15000000
08737;201909;250191626,24;0;329573717,75;-79382091,51;4311432,45999998;254503058,7;88110793,03
11096;201909;431580,4;0;441441,42;-9861,01999999996;0;431580,4;174260,57
23566;201909;1125277836,28;0;1172499505,47;-47221669,1900001;33683253,78;1158961090,06;359983518,81
28258;201909;25758838,18;0;25773810,38;-14972,1999999993;1561567,93;27320406,11;10800000
28932;201909;66995931,16;0;90542873,3;-23546942,14;8526320,62;75522251,78;24841047,79
29319;201909;208005982,78;0;341127375,91;-133121393,13;49916070,62;257922053,4;88448623,88
38253;201909;154087063,73;0;154087063,73;0;914579,921342492;155001643,651342;60914579,9213425
38741;201909;74485373,61;0;74685373,61;-200000;0;74485373,61;60000000
38873;201909;613178883,91;0;613189963,54;-11079,6299999952;0;613178883,91;60000000
39764;201909;72280057,49;0;72329104,68;-49047,1900000125;0;72280057,49;60000000
02020;201910;44969183,49;0;45243515,81;-274332,32;0;44969183,49;15000000
02119;201910;7282808,01;0;7488602,35;-205794,34;-62553,8099999996;7220254,2;6200000
02801;201910;13023917,31;0;13117541,31;-93624;76849,0399999991;13100766,35;8554796,84
03182;201910;155267918,56;0;156173198,15;-905279,590000004;4673583,39320812;159941501,953208;144577973,34005
03417;201910;28890178,33;0;29027616,83;-137438,5;0;28890178,33;15000000
03671;201910;25417694,34;0;26016372,55;-598678,210000001;577815,100000001;25995509,44;19863104,19
04952;201910;44216587,12;0;44401889,84;-185302,720000006;149973,190000005;44366560,31;39446841,29
05193;201910;153961673,12;0;175823019,42;-21861346,3;1421598,71000001;155383271,83;55221485,14
05274;201910;104041328,32;0;106649744,14;-2608415,82000001;1143232,45;105184560,77;25855223,19
06220;201910;267938062,82;0;329389154,25;-61451091,43;166615924,71;434553987,53;351317512,86
06351;201910;730384566,489361;0;788613756,42;-58229189,9306388;24234772,8434641;754619339,332825;194020908,88722
06467;201910;169276684,81;0;169712839,67;-436154,859999985;1470684;170747368,81;68669875
06688;201910;172447862,95;0;172486956,69;-39093,7400000095;0;172447862,95;15000000
10031;201910;33167930,04;0;34557147,81;-1389217,77;6496012,99;39663943,03;8828772,24
21628;201910;12650626,6;0;12660500,52;-9873,91999999993;0;12650626,6;10800000
23566;201910;937144004,38;0;991385981,67;-54241977,29;33683253,78;970827258,16;359983518,81
24813;201910;18673847,55;0;18675734,57;-1887,01999999955;0;18673847,55;10800000
29319;201910;235572545,64;0;368693938,77;-133121393,13;49916070,62;285488616,26;88448623,88
39764;201910;70502119,69;0;70623269,08;-121149,390000001;0;70502119,69;60000000
01121;201911;47835775,01;0;47860775,01;-25000;0;47835775,01;15000000
01589;201911;26462515,79;0;27698152,78;-1235636,99;0;26462515,79;15000000
01627;201911;61238577,07;0;77776666,56;-16538089,49;0;61238577,07;15000000
01741;201911;22125118,66;0;24535710,54;-2410591,88;603870,919999994;22728989,58;19928288,12
02101;201911;202964914,21;0;387817807,28;-184852893,07;243285143,1;446250057,31;373754495,6
02801;201911;13062908,37;0;13142659,67;-79751,3000000007;76849,040000001;13139757,41;8554796,84
03298;201911;81355157,92;0;110669716,81;-29314558,89;39251229,35;120606387,27;80367427,27
03727;201911;43140102,15;0;43210462,97;-70360,8200000003;0;43140102,15;15000000
03794;201911;22380843,42;0;22620140,29;-239296,869999997;0;22380843,42;15000000
04031;201911;17345638,8;0;17509800,71;-164161,91;0;17345638,8;15000000
04782;201911;27396587,33;0;27894976,86;-498389,530000001;572606,150000002;27969193,48;15000000
05533;201911;882096686,11;0;967866768,9;-85770082,79;15379108,9;897475795,01;30379108,9
05657;201911;5279932,99;0;5964149,86;-684216,87;0;5279932,99;4000000
06513;201911;920059505,335002;0;1961189381,32;-1041129875,985;23716659,2726653;943776164,607667;306383304,70598
04715;202408;23814429,41;0;23860380,39;-45950,98;5325675,12;28589328,29;8100000
04782;202408;36925974,56;0;62645929,29;-25719954,73;3503450,18;40429424,74;14966022,75
05665;202408;376979811,78;0;592797238,06;-215817426,28;16104860,92;389968230,68;183577654,58
05690;202408;57451256,07;0;57718386,43;-267130,36;3037456,13;60489863,96;54721515,29
